Program Name,ole5
Description,Main Pump
Employee ID,1437
Comp Set,4500
Input Factor,7
Input Factor Type,cu/in
Serial Number,170802
Customer ID,123456

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5,Theo Flow,Efficiency
2025-10-31,20:37:43,0,0,0,0,0,0,0,132,20,0.0,182,1442,833,457,98,53,0,439,0.00,0.00%
2025-10-31,20:38:44,1234,1200,300,1,0,0,0,130,20,562.0,182,1452,849,422,312,496,0,627,37.39,0.53%
2025-10-31,20:38:49,1210,1200,1000,1,0,0,0,130,3462,514.0,16362,1446,847,398,310,496,0,586,36.67,94.42%
2025-10-31,20:38:54,1206,1200,232,1,5615,0,0,160,40,592.0,182,1452,851,475,313,481,0,445,36.55,1.09%
2025-10-31,20:39:19,1215,1200,24,1,3082,1000,0,157,20,602.0,182,1454,849,439,313,483,0,439,36.82,0.54%
2025-10-31,20:39:25,1206,1200,822,1,2549,1000,0,157,40,583.0,182,1454,847,457,312,480,0,445,36.55,1.09%
2025-10-31,20:39:30,1240,1200,1000,1,2015,1000,0,159,3543,532.0,17172,1454,851,1061,309,518,0,439,37.58,94.29%
2025-10-31,20:39:35,1202,1200,1000,1,1482,1000,0,159,3523,523.0,16767,1454,860,1085,311,523,0,428,36.42,96.72%
2025-10-31,20:39:40,1169,1200,0,1,949,1000,0,153,3584,589.0,17577,1458,862,451,311,518,0,445,35.42,101.17%
2025-10-31,20:39:45,1210,1200,516,1,549,1000,0,157,40,568.0,182,1458,862,451,312,479,0,439,36.67,1.09%
2025-10-31,20:39:51,1219,1200,1000,1,15,1000,0,157,3604,583.0,9902,1458,860,428,311,523,0,1085,36.94,97.57%
2025-10-31,20:39:56,1174,1200,1000,1,0,1000,0,159,3584,520.0,16767,1452,860,422,310,521,0,1038,35.58,100.74%
2025-10-31,20:40:01,1184,1200,1000,1,0,1000,0,156,3543,520.0,16767,1454,862,439,310,515,0,1055,35.88,98.75%
2025-10-31,20:40:06,1193,1200,640,2,5819,1000,0,160,3564,592.0,15552,1460,860,451,311,478,0,451,36.15,98.59%
2025-10-31,20:40:32,1137,1200,0,2,3286,2000,0,153,2895,653.0,11502,1460,860,451,312,482,0,445,34.45,84.02%
2025-10-31,20:40:37,1225,1200,702,2,2753,2000,0,157,40,586.0,182,1464,860,445,313,478,0,445,37.12,1.08%
2025-10-31,20:40:42,1176,1200,1000,2,2219,2000,0,159,3381,547.0,16564,1460,862,2000,313,587,0,416,35.64,94.88%
2025-10-31,20:40:47,1197,1200,1000,2,1686,2000,0,159,3442,532.0,16969,1464,862,2011,311,580,0,428,36.27,94.89%
2025-10-31,20:40:52,1210,1200,0,2,1153,2000,0,152,3422,529.0,16868,1462,860,2011,310,575,0,410,36.67,93.33%
2025-10-31,20:40:58,1184,1200,498,2,619,2000,0,157,20,562.0,182,1468,862,439,312,480,0,439,35.88,0.56%
2025-10-31,20:41:03,1210,1200,1000,2,86,2000,0,157,2146,598.0,9294,1466,862,445,311,576,0,1953,36.67,58.53%
2025-10-31,20:41:08,1210,1200,1000,2,0,2000,0,159,3564,523.0,16463,1466,860,416,312,586,0,2041,36.67,97.20%
2025-10-31,20:41:14,1189,1200,1000,2,0,2000,0,156,3523,520.0,16463,1470,872,428,311,583,0,2029,36.03,97.78%
2025-10-31,20:41:19,1139,1200,664,3,5830,2000,0,160,2956,614.0,11502,1472,874,439,312,484,0,439,34.52,85.64%
2025-10-31,20:41:50,1210,1200,438,3,2763,3000,0,157,40,568.0,182,1472,874,445,312,471,0,439,36.67,1.09%
2025-10-31,20:41:55,1178,1200,1000,3,2230,3000,0,159,1680,647.0,9092,1470,872,3043,313,649,0,387,35.70,47.06%
2025-10-31,20:42:00,1193,1200,1000,3,1697,3000,0,159,3381,574.0,16463,1474,872,3026,309,650,0,363,36.15,93.52%
2025-10-31,20:42:06,1202,1200,1000,3,1163,3000,0,156,3402,568.0,16767,1476,874,3026,311,645,0,381,36.42,93.40%
2025-10-31,20:42:11,1230,1200,258,3,630,3000,0,157,20,571.0,182,1480,874,451,311,476,0,445,37.27,0.54%
2025-10-31,20:42:16,1169,1200,1000,3,97,3000,0,157,20,626.0,182,1478,872,410,312,487,0,2850,35.42,0.56%
2025-10-31,20:42:22,1176,1200,1000,3,0,3000,0,159,3523,547.0,16463,1478,872,445,312,651,0,2862,35.64,98.86%
2025-10-31,20:42:27,1210,1200,1000,3,0,3000,0,156,3503,550.0,16868,1476,872,439,309,645,0,2891,36.67,95.54%
2025-10-31,20:42:32,1148,1200,696,4,5845,3000,0,109,2268,644.0,8383,1484,880,428,312,638,0,451,34.79,65.20%
