Program Name,ole5
Description,Main Pump
Employee ID,1437
Comp Set,4500
Input Factor,14
Input Factor Type,cu/in
Serial Number,37852
Customer ID,123456

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5,Theo Flow,Efficiency
2025-08-28,15:17:12,1208,1200,666,1,0,0,0,130,40,1143.0,182,1506,849,457,307,453,0,451,73.21,0.55%
2025-08-28,15:17:17,1135,1200,504,1,5750,0,0,160,7776,1050.0,20715,1504,849,451,309,451,0,445,68.79,113.04%
2025-08-28,15:17:42,1212,1200,48,1,3217,1000,0,157,40,1077.0,182,1508,849,428,307,451,0,439,73.45,0.54%
2025-08-28,15:17:47,1187,1200,648,1,2817,1000,0,157,40,1092.0,182,1506,849,439,308,492,0,445,71.94,0.56%
2025-08-28,15:17:52,1191,1200,1000,1,2283,1000,0,159,7533,1002.0,20715,1502,849,1090,305,496,0,428,72.18,104.36%
2025-08-28,15:17:57,1221,1200,1000,1,1750,1000,0,159,7573,1008.0,20715,1504,851,1073,306,499,0,410,74.00,102.34%
2025-08-28,15:18:02,1187,1200,1000,1,1217,1000,0,156,7533,1008.0,20715,1502,847,1073,306,499,0,416,71.94,104.71%
2025-08-28,15:18:07,1195,1200,108,1,817,1000,0,157,40,1074.0,182,1502,849,428,306,451,0,439,72.42,0.55%
2025-08-28,15:18:12,1191,1200,912,1,283,1000,0,157,20,1104.0,81,1502,849,428,307,493,0,1043,72.18,0.28%
2025-08-28,15:18:17,1212,1200,1000,1,0,1000,0,159,7654,1002.0,20715,1502,847,392,304,493,0,1085,73.45,104.20%
2025-08-28,15:18:22,1221,1200,1000,1,0,1000,0,159,7533,1014.0,20715,1502,847,363,304,494,0,1032,74.00,101.80%
2025-08-28,15:18:28,1221,1200,1000,2,0,1000,0,135,7654,1014.0,20715,1504,849,392,304,496,0,1067,74.00,103.43%
2025-08-28,15:18:33,1191,1200,376,2,5687,1000,0,160,40,1083.0,182,1504,851,445,307,453,0,428,72.18,0.55%
2025-08-28,15:18:58,1204,1200,144,2,3154,2000,0,157,40,1098.0,182,1506,860,451,309,450,0,457,72.97,0.55%
2025-08-28,15:19:03,1195,1200,942,2,2621,2000,0,157,40,1038.0,182,1504,860,2175,304,563,0,422,72.42,0.55%
2025-08-28,15:19:08,1191,1200,1000,2,2087,2000,0,159,7512,1014.0,20715,1502,860,2152,302,567,0,416,72.18,104.07%
2025-08-28,15:19:13,1221,1200,1000,2,1687,2000,0,159,7411,1005.0,20715,1504,862,2240,303,570,0,369,74.00,100.15%
2025-08-28,15:19:18,1230,1200,0,2,1154,2000,0,152,7371,1002.0,20715,1506,858,2234,302,569,0,387,74.55,98.88%
2025-08-28,15:19:23,1200,1200,492,2,621,2000,0,157,20,1101.0,81,1506,862,428,306,448,0,428,72.73,0.27%
2025-08-28,15:19:28,1176,1200,1000,2,87,2000,0,159,5649,993.0,20715,1504,862,357,304,567,0,2269,71.27,79.26%
2025-08-28,15:19:33,1202,1200,1000,2,0,2000,0,159,7533,996.0,20715,1506,860,410,302,572,0,2228,72.85,103.41%
2025-08-28,15:19:38,1225,1200,1000,2,0,2000,0,156,7472,999.0,20715,1508,860,398,302,569,0,2211,74.24,100.64%
2025-08-28,15:19:43,1135,1200,648,3,5821,2000,0,160,7715,1101.0,20715,1510,860,451,301,448,0,469,68.79,112.16%
2025-08-28,15:20:13,1111,1200,0,3,2754,3000,0,153,7411,1116.0,20715,1512,872,428,299,478,0,445,67.33,110.06%
2025-08-28,15:20:18,1204,1200,690,3,2221,3000,0,157,40,1107.0,182,1514,872,439,305,449,0,422,72.97,0.55%
2025-08-28,15:20:23,1212,1200,1000,3,1821,3000,0,159,40,1116.0,182,1518,872,416,304,445,0,416,73.45,0.54%
2025-08-28,15:20:28,1212,1200,1000,3,1287,3000,0,159,40,1113.0,182,1516,874,428,306,445,0,445,73.45,0.54%
2025-08-28,15:20:33,1195,1200,1000,3,754,3000,0,156,40,1113.0,182,1516,872,428,307,450,0,428,72.42,0.55%
2025-08-28,15:20:38,1212,1200,198,3,221,3000,0,157,40,1116.0,182,1516,874,428,305,447,0,439,73.45,0.54%
2025-08-28,15:20:43,1204,1200,798,3,0,3000,0,157,40,1119.0,182,1518,878,422,305,513,0,428,72.97,0.55%
2025-08-28,15:20:48,1178,1200,1000,3,0,3000,0,159,7411,1005.0,20715,1518,883,357,300,618,0,3020,71.39,103.80%
2025-08-28,15:20:53,1225,1200,1000,3,0,3000,0,159,7411,1002.0,20715,1522,887,369,302,612,0,3026,74.24,99.82%
2025-08-28,15:20:58,1172,1200,1000,4,0,3000,0,135,7411,999.0,20715,1516,887,363,299,616,0,3090,71.03,104.34%
2025-08-28,15:21:04,1180,1200,264,4,5631,3000,0,109,202,1092.0,1194,1522,887,428,301,447,0,422,71.52,2.82%
