Program Name,ole5
Description,Main Pump
Employee ID,1437
Comp Set,4500
Input Factor,14
Input Factor Type,cu/in
Serial Number,37852
Customer ID,123456

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5,Theo Flow,Efficiency
2025-08-28,14:34:53,1223,1200,240,1,0,0,0,130,40,1116.0,182,1496,820,428,310,454,0,680,74.12,0.54%
2025-08-28,14:34:58,1206,1200,1000,1,0,0,0,130,7634,1002.0,20715,1488,833,398,309,473,0,598,73.09,104.45%
2025-08-28,14:35:04,1206,1200,192,1,5595,0,0,160,40,1104.0,182,1496,835,457,310,455,0,457,73.09,0.55%
2025-08-28,14:35:29,1193,1200,42,1,3062,1000,0,157,40,1101.0,182,1498,833,445,313,457,0,451,72.30,0.55%
2025-08-28,14:35:34,1202,1200,642,1,2528,1000,0,157,20,1104.0,182,1500,835,428,314,487,0,445,72.85,0.27%
2025-08-28,14:35:40,1225,1200,1000,1,1995,1000,0,159,7553,1011.0,20715,1496,833,1085,308,501,0,392,74.24,101.73%
2025-08-28,14:35:45,1225,1200,1000,1,1595,1000,0,159,7614,1008.0,20715,1496,833,1067,309,500,0,398,74.24,102.56%
2025-08-28,14:35:50,1202,1200,0,1,928,1000,0,152,7492,1008.0,20715,1500,833,1073,308,500,0,422,72.85,102.84%
2025-08-28,14:35:56,1195,1200,522,1,395,1000,0,157,40,1095.0,182,1500,837,451,313,457,0,445,72.42,0.55%
2025-08-28,14:36:01,1221,1200,1000,1,0,1000,0,157,5528,1053.0,20715,1502,833,445,309,495,0,1002,74.00,74.70%
2025-08-28,14:36:06,1215,1200,1000,1,0,1000,0,159,7533,1008.0,20715,1498,833,392,309,500,0,1014,73.64,102.30%
2025-08-28,14:36:12,1184,1200,1000,1,0,1000,0,156,7593,1011.0,20715,1498,833,398,308,499,0,997,71.76,105.81%
2025-08-28,14:36:17,1184,1200,904,2,5951,1000,0,160,7715,999.0,20715,1500,835,398,309,497,0,1008,71.76,107.51%
2025-08-28,14:36:48,1210,1200,486,2,2750,2000,0,157,40,1116.0,182,1508,835,451,313,456,0,457,73.33,0.55%
2025-08-28,14:36:53,1240,1200,1000,2,2217,2000,0,159,6399,1017.0,20715,1506,835,2269,306,575,0,387,75.15,85.15%
2025-08-28,14:36:58,1197,1200,1000,2,1683,2000,0,159,7411,996.0,20715,1500,833,2199,306,574,0,428,72.55,102.16%
2025-08-28,14:37:04,1206,1200,1000,2,1150,2000,0,156,7391,1002.0,20715,1506,833,2299,307,573,0,340,73.09,101.12%
2025-08-28,14:37:09,1217,1200,72,2,617,2000,0,157,40,1107.0,182,1504,833,451,307,451,0,422,73.76,0.54%
2025-08-28,14:37:14,1197,1200,1000,2,83,2000,0,157,972,1041.0,3928,1506,833,369,307,569,0,2263,72.55,13.40%
2025-08-28,14:37:20,1184,1200,1000,2,0,2000,0,159,7411,993.0,20715,1506,843,398,307,573,0,2111,71.76,103.28%
2025-08-28,14:37:25,1178,1200,1000,2,0,2000,0,159,7533,1002.0,20715,1508,849,369,303,569,0,2234,71.39,105.51%
2025-08-28,14:37:30,1156,1200,664,3,5831,2000,0,160,7553,1062.0,20715,1510,845,475,305,562,0,780,70.06,107.81%
2025-08-28,14:38:06,1202,1200,144,3,2365,3000,0,157,40,1086.0,182,1516,849,416,309,452,0,439,72.85,0.55%
2025-08-28,14:38:11,1197,1200,948,3,1831,3000,0,157,40,1113.0,182,1516,847,445,309,452,0,445,72.55,0.55%
2025-08-28,14:38:16,1210,1200,1000,3,1298,3000,0,159,40,1092.0,182,1516,847,451,309,453,0,445,73.33,0.55%
2025-08-28,14:38:21,1184,1200,1000,3,765,3000,0,159,40,1110.0,182,1518,847,428,309,452,0,451,71.76,0.56%
2025-08-28,14:38:27,1176,1200,0,3,231,3000,0,152,40,1092.0,283,1516,847,428,309,454,0,439,71.27,0.56%
2025-08-28,14:38:32,1230,1200,522,3,0,3000,0,157,40,1092.0,182,1516,847,416,310,454,0,428,74.55,0.54%
2025-08-28,14:38:37,1206,1200,1000,3,0,3000,0,157,5163,1011.0,20715,1516,849,422,307,624,0,3055,73.09,70.64%
2025-08-28,14:38:43,1210,1200,1000,3,0,3000,0,159,7472,1005.0,20715,1516,849,351,302,622,0,3026,73.33,101.89%
2025-08-28,14:38:48,1204,1200,1000,3,0,3000,0,156,7533,1023.0,20715,1518,845,428,306,625,0,2891,72.97,103.23%
2025-08-28,14:38:53,1077,1200,640,4,5817,3000,0,109,7654,1143.0,20715,1520,851,475,304,621,0,516,65.27,117.26%
