Program Name,ole5
Description,Main Pump
Employee ID,1437
Comp Set,4500
Input Factor,7
Input Factor Type,cu/in
Serial Number,38022
Customer ID,123456

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5,Theo Flow,Efficiency
2025-08-26,17:42:48,1204,1200,432,1,0,0,0,130,40,598.0,182,1470,860,445,264,422,0,428,36.48,1.10%
2025-08-26,17:42:53,1191,1200,1000,1,0,0,0,130,40,602.0,182,1466,862,445,265,422,0,428,36.09,1.11%
2025-08-26,17:42:58,1217,1200,216,1,5606,0,0,160,40,589.0,182,1470,860,457,268,423,0,439,36.88,1.08%
2025-08-26,17:43:23,1200,1200,24,1,3073,1000,0,157,40,598.0,182,1468,864,451,265,422,0,451,36.36,1.10%
2025-08-26,17:43:28,1195,1200,822,1,2541,1000,0,157,40,589.0,182,1470,874,651,263,427,0,439,36.21,1.10%
2025-08-26,17:43:33,1182,1200,1000,1,2141,1000,0,159,3786,547.0,18387,1468,874,1014,265,464,0,392,35.82,105.70%
2025-08-26,17:43:38,1182,1200,1000,1,1607,1000,0,159,3827,547.0,18387,1466,872,1055,263,463,0,439,35.82,106.85%
2025-08-26,17:43:43,1191,1200,1000,1,1074,1000,0,156,3847,550.0,18387,1468,874,1038,265,463,0,428,36.09,106.59%
2025-08-26,17:43:48,1268,1200,300,1,541,1000,0,157,40,611.0,182,1470,872,445,260,417,0,445,38.42,1.04%
2025-08-26,17:43:54,1191,1200,1000,1,7,1000,0,157,587,614.0,2004,1468,874,416,259,458,0,997,36.09,16.26%
2025-08-26,17:43:59,1182,1200,1000,1,0,1000,0,159,3908,547.0,18285,1468,874,416,259,456,0,1008,35.82,109.11%
2025-08-26,17:44:04,1215,1200,1000,1,0,1000,0,159,3948,550.0,18285,1468,874,416,260,458,0,973,36.82,107.23%
2025-08-26,17:44:09,1195,1200,1000,2,0,1000,0,135,3928,550.0,18387,1468,876,428,261,459,0,1014,36.21,108.47%
2025-08-26,17:44:14,1210,1200,128,2,5563,1000,0,160,40,592.0,182,1474,876,445,263,422,0,439,36.67,1.09%
2025-08-26,17:44:44,1189,1200,588,2,2630,2000,0,157,40,592.0,182,1472,874,428,263,419,0,422,36.03,1.11%
2025-08-26,17:44:49,1245,1200,1000,2,2097,2000,0,159,3766,538.0,18184,1474,872,2041,258,527,0,439,37.73,99.82%
2025-08-26,17:44:54,1202,1200,1000,2,1563,2000,0,159,3746,535.0,17880,1476,872,2052,258,528,0,381,36.42,102.84%
2025-08-26,17:44:59,1208,1200,1000,2,1163,2000,0,159,3786,547.0,18387,1476,874,2058,258,527,0,398,36.61,103.43%
2025-08-26,17:45:04,1187,1200,24,2,630,2000,0,157,1518,589.0,6257,1476,876,439,261,419,0,428,35.97,42.20%
2025-08-26,17:45:09,1184,1200,822,2,97,2000,0,157,40,592.0,182,1478,878,422,262,450,0,545,35.88,1.11%
2025-08-26,17:45:14,1195,1200,1000,2,0,2000,0,159,3928,535.0,18387,1476,878,428,259,528,0,2023,36.21,108.47%
2025-08-26,17:45:19,1208,1200,1000,2,0,2000,0,159,3908,532.0,18184,1476,883,398,260,528,0,2058,36.61,106.76%
2025-08-26,17:45:24,1187,1200,1000,3,0,2000,0,135,3888,535.0,18083,1478,887,381,257,528,0,2070,35.97,108.09%
2025-08-26,17:45:29,1210,1200,200,3,5597,2000,0,160,769,605.0,3118,1482,887,439,265,419,0,445,36.67,20.97%
2025-08-26,17:45:54,1210,1200,96,3,3063,3000,0,157,425,605.0,1802,1486,887,445,260,417,0,439,36.67,11.59%
2025-08-26,17:45:59,1182,1200,894,3,2530,3000,0,157,20,620.0,182,1486,887,1759,258,415,0,422,35.82,0.56%
2025-08-26,17:46:04,1217,1200,1000,3,2130,3000,0,159,3746,538.0,18387,1484,885,3090,258,597,0,363,36.88,101.58%
2025-08-26,17:46:09,1200,1200,1000,3,1597,3000,0,159,3685,544.0,17982,1484,889,3149,253,595,0,363,36.36,101.34%
2025-08-26,17:46:14,1217,1200,0,3,1063,3000,0,152,3746,556.0,18285,1486,887,3102,256,598,0,369,36.88,101.58%
2025-08-26,17:46:19,1204,1200,402,3,530,3000,0,157,40,598.0,283,1486,887,445,257,417,0,422,36.48,1.10%
2025-08-26,17:46:24,1167,1200,1000,3,130,3000,0,157,2835,626.0,13628,1484,889,381,253,594,0,3061,35.36,80.17%
2025-08-26,17:46:29,1191,1200,1000,3,0,3000,0,159,3867,544.0,18285,1484,889,363,253,594,0,3231,36.09,107.15%
2025-08-26,17:46:34,1187,1200,1000,3,0,3000,0,159,3867,538.0,18387,1492,901,422,253,593,0,2979,35.97,107.51%
2025-08-26,17:46:39,1195,1200,760,4,5878,3000,0,109,3867,544.0,18184,1490,899,445,254,594,0,2944,36.21,106.79%
