Program Name,ole5
Description,Main Pump
Employee ID,1437
Comp Set,4500
Input Factor,7.25
Input Factor Type,cu/in
Serial Number,170036
Customer ID,123456

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5,Theo Flow,Efficiency
2026-01-16,19:51:19,0,0,0,0,0,0,0,132,20,36277.0,182,1402,758,475,104,58,0,475,0.00,0.00%
2026-01-16,19:51:19,0,0,0,0,0,0,0,132,20,36277.0,182,1402,758,475,104,58,0,475,0.00,0.00%
2026-01-16,19:52:24,1200,1200,12,1,0,0,0,130,40,571.0,182,1404,770,486,291,445,0,475,37.66,1.06%
2026-01-16,19:52:25,1200,1200,12,1,0,0,0,130,40,571.0,182,1404,770,486,291,446,0,475,37.66,1.06%
2026-01-16,19:52:25,1251,1200,216,1,0,0,0,130,40,589.0,81,1402,770,475,292,446,0,469,39.26,1.02%
2026-01-16,19:52:26,1191,1200,414,1,0,0,0,130,40,568.0,182,1406,768,480,289,445,0,469,37.38,1.07%
2026-01-16,19:52:27,1191,1200,414,1,0,0,0,130,40,568.0,182,1406,768,480,289,445,0,469,37.38,1.07%
2026-01-16,19:52:28,1180,1200,612,1,0,0,0,130,40,580.0,182,1406,768,475,289,446,0,445,37.03,1.08%
2026-01-16,19:52:28,1180,1200,612,1,0,0,0,130,40,580.0,182,1406,768,475,289,446,0,445,37.03,1.08%
2026-01-16,19:52:29,1219,1200,816,1,0,0,0,130,20,583.0,182,1402,768,498,290,446,0,480,38.26,0.52%
2026-01-16,19:52:30,1219,1200,816,1,0,0,0,130,20,583.0,182,1402,768,498,290,446,0,480,38.26,0.52%
2026-01-16,19:52:31,1182,1200,1000,1,0,0,0,130,20,571.0,182,1406,770,480,290,444,0,457,37.10,0.54%
2026-01-16,19:52:31,1182,1200,1000,1,0,0,0,130,20,571.0,182,1406,770,480,290,444,0,457,37.10,0.54%
2026-01-16,19:52:32,1202,1200,1000,1,0,0,0,130,40,568.0,182,1404,768,480,290,447,0,469,37.73,1.06%
2026-01-16,19:52:33,1202,1200,1000,1,0,0,0,130,40,568.0,182,1404,768,480,290,447,0,469,37.73,1.06%
2026-01-16,19:52:33,1227,1200,792,1,5892,0,0,160,20,583.0,182,1404,768,480,292,447,0,469,38.51,0.52%
2026-01-16,19:52:34,1227,1200,792,1,5892,0,0,160,20,583.0,182,1404,768,480,292,447,0,469,38.51,0.52%
2026-01-16,19:52:35,1150,1200,520,1,5759,0,0,160,20,571.0,182,1406,768,480,291,444,0,469,36.09,0.55%
2026-01-16,19:52:36,1150,1200,520,1,5759,0,0,160,40,571.0,182,1406,768,480,290,444,0,469,36.09,1.11%
2026-01-16,19:52:36,1219,1200,256,1,5625,0,0,160,40,583.0,182,1408,768,498,290,445,0,457,38.26,1.05%
2026-01-16,19:53:00,1202,1200,0,1,3225,1000,0,153,486,592.0,2207,1406,768,480,292,465,0,457,37.73,12.88%
2026-01-16,19:53:01,1202,1200,0,1,3092,1000,0,157,40,592.0,182,1406,768,480,290,444,0,457,37.73,1.06%
2026-01-16,19:53:02,1187,1200,48,1,3092,1000,0,157,40,598.0,182,1406,768,480,290,444,0,469,37.25,1.07%
2026-01-16,19:53:02,1215,1200,252,1,2959,1000,0,157,40,623.0,182,1404,768,457,290,445,0,909,38.13,1.05%
2026-01-16,19:53:03,1215,1200,252,1,2959,1000,0,157,40,623.0,182,1404,768,457,290,445,0,909,38.13,1.05%
2026-01-16,19:53:04,1215,1200,450,1,2825,1000,0,157,1842,635.0,8181,1404,768,451,290,478,0,985,38.13,48.30%
2026-01-16,19:53:04,1215,1200,450,1,2825,1000,0,157,1842,635.0,8181,1404,768,451,290,478,0,985,38.13,48.30%
2026-01-16,19:53:05,1191,1200,648,1,2692,1000,0,157,1842,611.0,8181,1402,768,475,290,480,0,950,37.38,49.28%
2026-01-16,19:53:06,1191,1200,648,1,2692,1000,0,157,1842,611.0,8181,1402,768,475,290,480,0,950,37.38,49.28%
2026-01-16,19:53:07,1191,1200,852,1,2559,1000,0,157,3179,562.0,14742,1404,768,451,288,480,0,950,37.38,85.05%
2026-01-16,19:53:07,1191,1200,852,1,2559,1000,0,157,3179,562.0,14742,1404,768,451,288,480,0,950,37.38,85.05%
2026-01-16,19:53:08,1212,1200,1000,1,2425,1000,0,157,3948,559.0,18387,1400,768,457,289,477,0,914,38.04,103.79%
2026-01-16,19:53:09,1212,1200,1000,1,2425,1000,0,157,3948,559.0,18387,1400,768,457,289,477,0,914,38.04,103.79%
2026-01-16,19:53:09,1225,1200,1000,1,2292,1000,0,159,3948,559.0,18184,1402,768,428,289,477,0,914,38.45,102.69%
2026-01-16,19:53:10,1225,1200,1000,1,2292,1000,0,159,3969,559.0,18184,1402,768,428,287,477,0,914,38.45,103.23%
2026-01-16,19:53:11,1202,1200,1000,1,2159,1000,0,159,3969,556.0,18387,1402,768,445,287,481,0,914,37.73,105.21%
2026-01-16,19:53:12,1212,1200,1000,1,2025,1000,0,159,3888,562.0,18690,1400,768,475,289,481,0,967,38.04,102.21%
2026-01-16,19:53:12,1212,1200,1000,1,2025,1000,0,159,3888,562.0,18690,1400,768,475,289,480,0,967,38.04,102.21%
2026-01-16,19:53:13,1225,1200,1000,1,1892,1000,0,159,3948,556.0,18083,1404,766,451,287,480,0,967,38.45,102.69%
2026-01-16,19:53:14,1225,1200,1000,1,1892,1000,0,159,3948,556.0,18083,1404,766,451,287,478,0,967,38.45,102.69%
2026-01-16,19:53:14,1202,1200,1000,1,1759,1000,0,159,4009,562.0,18589,1400,768,445,289,478,0,950,37.73,106.27%
2026-01-16,19:53:15,1202,1200,1000,1,1759,1000,0,159,4009,562.0,18589,1400,768,445,289,479,0,950,37.73,106.27%
2026-01-16,19:53:16,1219,1200,1000,1,1625,1000,0,159,3948,559.0,18893,1402,766,439,289,479,0,914,38.26,103.19%
2026-01-16,19:53:17,1219,1200,1000,1,1625,1000,0,159,3948,559.0,18893,1402,766,439,289,479,0,914,38.26,103.19%
2026-01-16,19:53:17,1208,1200,1000,1,1492,1000,0,159,3948,556.0,18893,1404,766,439,289,479,0,973,37.91,104.13%
2026-01-16,19:53:18,1208,1200,1000,1,1492,1000,0,159,3948,556.0,18893,1404,766,439,289,479,0,973,37.91,104.13%
2026-01-16,19:53:19,1200,1200,1000,1,1359,1000,0,156,3989,556.0,18589,1404,768,445,288,480,0,920,37.66,105.91%
2026-01-16,19:53:20,1200,1200,1000,1,1225,1000,0,156,3888,562.0,18184,1406,766,457,288,480,0,956,37.66,103.23%
2026-01-16,19:53:20,1200,1200,1000,1,1225,1000,0,156,3888,562.0,18184,1406,766,457,288,480,0,956,37.66,103.23%
2026-01-16,19:53:21,1200,1200,0,1,1092,1000,0,152,3928,650.0,18285,1406,768,457,288,480,0,920,37.66,104.30%
2026-01-16,19:53:22,1200,1200,0,1,1092,1000,0,152,3928,650.0,18285,1406,768,457,288,475,0,920,37.66,104.30%
2026-01-16,19:53:22,1169,1200,0,1,959,1000,0,153,1053,598.0,4029,1406,768,469,290,475,0,480,36.69,28.70%
2026-01-16,19:53:23,1169,1200,0,1,959,1000,0,153,1053,598.0,4029,1406,768,469,290,442,0,480,36.69,28.70%
