Program Name,ole5
Description,Main Pump
Employee ID,1437
Comp Set,4500
Input Factor,7.25
Input Factor Type,cu/in
Serial Number,39707
Customer ID,123456

Date,Time,S1,SP,TP,Cycle,Cycle Timer,LCSetpoint,LC Regulate,Step,F1,F2,F3,T1,T3,P1,P2,P3,P4,P5,Theo Flow,Efficiency
2025-11-20,21:17:09,1253,1200,576,1,0,0,0,130,3807,529.0,18184,1494,860,645,284,485,0,422,39.33,96.81%
2025-11-20,21:17:15,1176,1200,792,1,5894,0,0,160,3908,526.0,18589,1492,860,633,286,490,0,416,36.91,105.88%
2025-11-20,21:17:43,1227,1200,204,1,3094,1000,0,157,20,623.0,182,1498,860,451,289,469,0,451,38.51,0.52%
2025-11-20,21:17:49,1165,1200,1000,1,2560,1000,0,157,40,592.0,182,1496,860,457,286,468,0,451,36.56,1.09%
2025-11-20,21:17:55,1210,1200,1000,1,1894,1000,0,159,20,583.0,81,1500,860,445,290,472,0,439,37.98,0.53%
2025-11-20,21:18:01,1204,1200,1000,1,1360,1000,0,156,40,595.0,182,1502,860,445,289,475,0,445,37.79,1.06%
2025-11-20,21:18:07,1219,1200,294,1,694,1000,0,157,20,611.0,182,1500,862,451,290,469,0,445,38.26,0.52%
2025-11-20,21:18:13,1193,1200,1000,1,160,1000,0,157,20,635.0,182,1498,858,1008,285,499,0,416,37.44,0.53%
2025-11-20,21:18:19,1197,1200,1000,1,0,1000,0,159,3726,529.0,17779,1496,872,1014,283,500,0,422,37.57,99.18%
2025-11-20,21:18:25,1240,1200,1000,1,0,1000,0,156,3726,520.0,18083,1494,876,997,281,503,0,422,38.92,95.74%
2025-11-20,21:18:31,1174,1200,408,2,5702,1000,0,160,2025,614.0,8586,1500,872,451,285,492,0,439,36.85,54.96%
2025-11-20,21:18:57,1169,1200,132,2,3035,2000,0,157,1134,574.0,5548,1496,872,451,286,472,0,428,36.69,30.91%
2025-11-20,21:19:04,1225,1200,930,2,2502,2000,0,157,40,568.0,182,1502,872,445,283,465,0,451,38.45,1.04%
2025-11-20,21:19:10,1217,1200,1000,2,1835,2000,0,159,1761,629.0,8181,1496,872,428,280,570,0,2023,38.20,46.10%
2025-11-20,21:19:16,1159,1200,1000,2,1168,2000,0,159,3624,523.0,16665,1494,872,416,289,582,0,2158,36.38,99.63%
2025-11-20,21:19:22,1236,1200,24,2,635,2000,0,157,810,595.0,2409,1498,874,451,286,473,0,439,38.79,20.88%
2025-11-20,21:19:28,1165,1200,1000,2,0,2000,0,157,40,635.0,182,1494,872,2234,286,470,0,445,36.56,1.09%
2025-11-20,21:19:34,1131,1200,1000,2,0,2000,0,159,3523,517.0,17172,1494,872,2129,287,578,0,410,35.50,99.25%
2025-11-20,21:19:40,1217,1200,1000,2,0,2000,0,159,3766,526.0,17779,1496,876,2111,285,570,0,422,38.20,98.60%
2025-11-20,21:19:46,1191,1200,768,3,5883,2000,0,160,3624,523.0,17982,1494,872,2087,287,574,0,445,37.38,96.95%
2025-11-20,21:20:13,1227,1200,0,3,3083,3000,0,153,3786,556.0,18893,1496,874,2979,285,625,0,410,38.51,98.31%
2025-11-20,21:20:20,1215,1200,912,3,2416,3000,0,157,20,598.0,182,1498,872,428,283,467,0,439,38.13,0.52%
2025-11-20,21:20:26,1255,1200,1000,3,1883,3000,0,159,3179,586.0,14235,1496,872,398,289,633,0,3043,39.39,80.71%
2025-11-20,21:20:32,1204,1200,1000,3,1216,3000,0,159,3564,550.0,17070,1502,872,428,278,628,0,2961,37.79,94.32%
2025-11-20,21:20:39,1247,1200,150,3,550,3000,0,157,40,605.0,182,1500,878,451,280,462,0,428,39.14,1.02%
2025-11-20,21:20:46,1215,1200,1000,3,0,3000,0,157,20,644.0,182,1502,880,2346,287,563,0,416,38.13,0.52%
2025-11-20,21:20:52,1193,1200,1000,3,0,3000,0,159,3584,559.0,17273,1502,882,3026,283,627,0,381,37.44,95.72%
2025-11-20,21:20:58,1174,1200,1000,3,0,3000,0,156,3604,556.0,18184,1502,887,3061,283,628,0,398,36.85,97.81%
2025-11-20,21:21:04,1210,1200,328,4,5664,3000,0,109,40,577.0,18589,1506,885,445,285,470,0,445,37.98,1.05%
